"index","Name","leftX","topY","rightX","bottomY","pageNo","lineNumber","RightMargin","LeftMargin","TopMargin","BottomMargin","RightMarginRelative","LeftMarginRelative","TopMarginRelative","BottomMarginRelative","PositionOnLine","PageHeight","PageWidth","LineSize","HasDate","level","block_num","par_num","line_num","word_num","VerticalPositionRelative","HorizontalPositionRelative","linewhitespace","TextPatterns","fileName","filePath","fileRefNum","TOP_index","TOP_Name","TOP_leftX","TOP_topY","TOP_rightX","TOP_bottomY","TOP_RightMargin","TOP_LeftMargin","TOP_TopMargin","TOP_BottomMargin","TOP_RightMarginRelative","TOP_LeftMarginRelative","TOP_TopMarginRelative","TOP_BottomMarginRelative","TOP_PositionOnLine","TOP_PageHeight","TOP_PageWidth","TOP_LineSize","TOP_HasDate","TOP_VerticalPositionRelative","TOP_HorizontalPositionRelative","TOP_linewhitespace","BOTTOM_Name","BOTTOM_index","BOTTOM_leftX","BOTTOM_topY","BOTTOM_rightX","BOTTOM_bottomY","BOTTOM_RightMargin","BOTTOM_LeftMargin","BOTTOM_TopMargin","BOTTOM_BottomMargin","BOTTOM_RightMarginRelative","BOTTOM_LeftMarginRelative","BOTTOM_TopMarginRelative","BOTTOM_BottomMarginRelative","BOTTOM_PositionOnLine","BOTTOM_PageHeight","BOTTOM_PageWidth","BOTTOM_LineSize","BOTTOM_HasDate","BOTTOM_VerticalPositionRelative","BOTTOM_HorizontalPositionRelative","BOTTOM_linewhitespace","LEFT_Name","LEFT_index","LEFT_leftX","LEFT_topY","LEFT_rightX","LEFT_bottomY","LEFT_RightMargin","LEFT_LeftMargin","LEFT_TopMargin","LEFT_BottomMargin","LEFT_RightMarginRelative","LEFT_LeftMarginRelative","LEFT_TopMarginRelative","LEFT_BottomMarginRelative","LEFT_PositionOnLine","LEFT_PageHeight","LEFT_PageWidth","LEFT_LineSize","LEFT_HasDate","LEFT_VerticalPositionRelative","LEFT_HorizontalPositionRelative","LEFT_linewhitespace","RIGHT_Name","RIGHT_index","RIGHT_leftX","RIGHT_topY","RIGHT_rightX","RIGHT_bottomY","RIGHT_RightMargin","RIGHT_LeftMargin","RIGHT_TopMargin","RIGHT_BottomMargin","RIGHT_RightMarginRelative","RIGHT_LeftMarginRelative","RIGHT_TopMarginRelative","RIGHT_BottomMarginRelative","RIGHT_PositionOnLine","RIGHT_PageHeight","RIGHT_PageWidth","RIGHT_LineSize","RIGHT_HasDate","RIGHT_VerticalPositionRelative","RIGHT_HorizontalPositionRelative","RIGHT_linewhitespace"
193,"Mark",820.34375,2669,872.96875,2697,0,28,"0.3520","0.3308","0.7608","0.7688","0.0106","0.0053","0.0145","0.0145","0.3333","3508","2480",3,0,,,,,,"0.5000","0.3333","0.8462","Xxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",186,"load",823.3333333333334,2590,880.5714285714287,2618,"0.3551","0.3320","0.7383","0.7463","0.0058","0.0058","0.0014","0.0145","0.3750","3508","2480",8,0,"0.0893","0.5000","0.7945","LOAD",196,835.8,2748,907.4,2776,"0.3659","0.3370","0.7834","0.7913","0.0072","0.0072","0.0145","0.0251","0.3333","3508","2480",3,0,"0.3669","0.5000","0.8701","Identification",192,623,2669,807.1875,2697,"0.3255","0.2512","0.7608","0.7688","0.0053","","0.0145","0.0145","0.0000","3508","2480",3,0,"0.5000","","0.8462","GDJ-2025-01",194,899.28125,2669,1044,2697,"0.4210","0.3626","0.7608","0.7688","","0.0106","0.0145","0.0145","0.6667","3508","2480",3,0,"0.5000","","0.8462"
194,"GDJ-2025-01",899.28125,2669,1044,2697,0,28,"0.4210","0.3626","0.7608","0.7688","","0.0106","0.0145","0.0145","0.6667","3508","2480",3,0,,,,,,"0.5000","","0.8462","XXX?0000?00","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",188,"Make",952.1190476190478,2590,1009.357142857143,2618,"0.4070","0.3839","0.7383","0.7463","0.0115","0.0058","0.0014","0.0701","0.6250","3508","2480",8,0,"0.0199","0.3333","0.7945","PIN",197,925.3,2748,979,2776,"0.3948","0.3731","0.7834","0.7913","","0.0072","0.0371","0.0476","0.6667","3508","2480",3,0,"0.4377","","0.8701","Mark",193,820.34375,2669,872.96875,2697,"0.3520","0.3308","0.7608","0.7688","0.0106","0.0053","0.0145","0.0145","0.3333","3508","2480",3,0,"0.5000","0.3333","0.8462",,,,,,,,,,,"",,,,,,,,,,,
195,"[UNDERWATER",621,2748,817.9,2776,0,29,"0.3298","0.2504","0.7834","0.7913","0.0072","","0.0145","0.0251","0.0000","3508","2480",3,0,,,,,,"0.3669","","0.8701","?XXXXXXXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",192,"Identification",623,2669,807.1875,2697,"0.3255","0.2512","0.7608","0.7688","0.0053","","0.0145","0.0145","0.0000","3508","2480",3,0,"0.5000","","0.8462","[COUNTRY",199,620,2864,753.1428571428571,2898,"0.3037","0.2500","0.8164","0.8261","0.0805","","0.0251","0.0128","0.0000","3508","2480",4,0,"0.6617","","0.8389",,,,,,,,,,,,"",,,,,,,,,,,"LOAD",196,835.8,2748,907.4,2776,"0.3659","0.3370","0.7834","0.7913","0.0072","0.0072","0.0145","0.0251","0.3333","3508","2480",3,0,"0.3669","0.5000","0.8701"
196,"LOAD",835.8,2748,907.4,2776,0,29,"0.3659","0.3370","0.7834","0.7913","0.0072","0.0072","0.0145","0.0251","0.3333","3508","2480",3,0,,,,,,"0.3669","0.5000","0.8701","XXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",193,"Mark",820.34375,2669,872.96875,2697,"0.3520","0.3308","0.7608","0.7688","0.0106","0.0053","0.0145","0.0145","0.3333","3508","2480",3,0,"0.5000","0.3333","0.8462","ORIGIN",201,819.7142857142857,2864,919.5714285714286,2898,"0.3708","0.3305","0.8164","0.8261","0.0134","0.0268","0.0251","0.0128","0.5000","3508","2480",4,0,"0.6617","0.6667","0.8389","[UNDERWATER",195,621,2748,817.9,2776,"0.3298","0.2504","0.7834","0.7913","0.0072","","0.0145","0.0251","0.0000","3508","2480",3,0,"0.3669","","0.8701","PIN",197,925.3,2748,979,2776,"0.3948","0.3731","0.7834","0.7913","","0.0072","0.0371","0.0476","0.6667","3508","2480",3,0,"0.4377","","0.8701"
197,"PIN",925.3,2748,979,2776,0,29,"0.3948","0.3731","0.7834","0.7913","","0.0072","0.0371","0.0476","0.6667","3508","2480",3,0,,,,,,"0.4377","","0.8701","XXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",188,"Make",952.1190476190478,2590,1009.357142857143,2618,"0.4070","0.3839","0.7383","0.7463","0.0115","0.0058","0.0014","0.0701","0.6250","3508","2480",8,0,"0.0199","0.3333","0.7945","CONSIGNMENT",205,798.0000000000001,2943,992.7,2971,"0.4003","0.3218","0.8389","0.8469","0.0071","0.0071","0.0128","0.0485","0.3333","3508","2480",6,0,"0.2093","0.5000","0.7573","LOAD",196,835.8,2748,907.4,2776,"0.3659","0.3370","0.7834","0.7913","0.0072","0.0072","0.0145","0.0251","0.3333","3508","2480",3,0,"0.3669","0.5000","0.8701",,,,,,,,,,,"",,,,,,,,,,,
198,"5050FORC000300QDEP0004746141500PA04120]",620,2784,1282,2819,0,30,"0.5169","0.2500","0.7936","0.8036","","","0.0023","0.0128","0.0000","3508","2480",1,0,,,,,,"0.1509","","0.7331","0000XXXX000000XXXX0000000000000XX00000?","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",195,"[UNDERWATER",621,2748,817.9,2776,"0.3298","0.2504","0.7834","0.7913","0.0072","","0.0145","0.0251","0.0000","3508","2480",3,0,"0.3669","","0.8701","[COUNTRY",199,620,2864,753.1428571428571,2898,"0.3037","0.2500","0.8164","0.8261","0.0805","","0.0251","0.0128","0.0000","3508","2480",4,0,"0.6617","","0.8389",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,
199,"[COUNTRY",620,2864,753.1428571428571,2898,0,31,"0.3037","0.2500","0.8164","0.8261","0.0805","","0.0251","0.0128","0.0000","3508","2480",4,0,,,,,,"0.6617","","0.8389","?XXXXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",195,"[UNDERWATER",621,2748,817.9,2776,"0.3298","0.2504","0.7834","0.7913","0.0072","","0.0145","0.0251","0.0000","3508","2480",3,0,"0.3669","","0.8701","THE",203,621,2943,674.1,2971,"0.2718","0.2504","0.8389","0.8469","0.0071","","0.0128","0.0031","0.0000","3508","2480",6,0,"0.8036","","0.7573",,,,,,,,,,,,"",,,,,,,,,,,"BELGIUM]",202,952.8571428571429,2864,1086,2898,"0.4379","0.3842","0.8164","0.8261","","0.0134",,"0.0128","0.7500","3508","2480",4,0,,"","0.8389"
200,"OF",769.7857142857142,2864,803.0714285714286,2898,0,31,"0.3238","0.3104","0.8164","0.8261","0.0067","0.0067","0.0251","0.0239","0.2500","3508","2480",4,0,,,,,,"0.5116","0.5000","0.8389","XX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",195,"[UNDERWATER",621,2748,817.9,2776,"0.3298","0.2504","0.7834","0.7913","0.0072","","0.0145","0.0251","0.0000","3508","2480",3,0,"0.3669","","0.8701","ENTRY",211,745.7368421052632,2982,822.4473684210527,3010,"0.3316","0.3007","0.8501","0.8580","0.0062","0.0247","0.0587","0.0037","0.3333","3508","2480",6,0,"0.9406","0.8000","0.7959","[COUNTRY",199,620,2864,753.1428571428571,2898,"0.3037","0.2500","0.8164","0.8261","0.0805","","0.0251","0.0128","0.0000","3508","2480",4,0,"0.6617","","0.8389","ORIGIN",201,819.7142857142857,2864,919.5714285714286,2898,"0.3708","0.3305","0.8164","0.8261","0.0134","0.0268","0.0251","0.0128","0.5000","3508","2480",4,0,"0.6617","0.6667","0.8389"
201,"ORIGIN",819.7142857142857,2864,919.5714285714286,2898,0,31,"0.3708","0.3305","0.8164","0.8261","0.0134","0.0268","0.0251","0.0128","0.5000","3508","2480",4,0,,,,,,"0.6617","0.6667","0.8389","XXXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",196,"LOAD",835.8,2748,907.4,2776,"0.3659","0.3370","0.7834","0.7913","0.0072","0.0072","0.0145","0.0251","0.3333","3508","2480",3,0,"0.3669","0.5000","0.8701","CONSIGNMENT",205,798.0000000000001,2943,992.7,2971,"0.4003","0.3218","0.8389","0.8469","0.0071","0.0071","0.0128","0.0485","0.3333","3508","2480",6,0,"0.2093","0.5000","0.7573","[COUNTRY",199,620,2864,753.1428571428571,2898,"0.3037","0.2500","0.8164","0.8261","0.0805","","0.0251","0.0128","0.0000","3508","2480",4,0,"0.6617","","0.8389","BELGIUM]",202,952.8571428571429,2864,1086,2898,"0.4379","0.3842","0.8164","0.8261","","0.0134",,"0.0128","0.7500","3508","2480",4,0,,"","0.8389"
202,"BELGIUM]",952.8571428571429,2864,1086,2898,0,31,"0.4379","0.3842","0.8164","0.8261","","0.0134",,"0.0128","0.7500","3508","2480",4,0,,,,,,,"","0.8389","XXXXXXX?","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",,,,,,,,,,,,,,,,,,,,,,,"WAS",206,1010.4000000000001,2943,1063.5,2971,"0.4288","0.4074","0.8389","0.8469","0.0071","0.0071","0.0128","0.0485","0.5000","3508","2480",6,0,"0.2093","0.5000","0.7573","ORIGIN",201,819.7142857142857,2864,919.5714285714286,2898,"0.3708","0.3305","0.8164","0.8261","0.0134","0.0268","0.0251","0.0128","0.5000","3508","2480",4,0,"0.6617","0.6667","0.8389",,,,,,,,,,,"",,,,,,,,,,,
203,"THE",621,2943,674.1,2971,0,32,"0.2718","0.2504","0.8389","0.8469","0.0071","","0.0128","0.0031","0.0000","3508","2480",6,0,,,,,,"0.8036","","0.7573","XXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",199,"[COUNTRY",620,2864,753.1428571428571,2898,"0.3037","0.2500","0.8164","0.8261","0.0805","","0.0251","0.0128","0.0000","3508","2480",4,0,"0.6617","","0.8389","BILL",209,623,2982,684.3684210526316,3010,"0.2760","0.2512","0.8501","0.8580","0.0247","","0.0031","0.0037","0.0000","3508","2480",6,0,"0.4583","","0.7959",,,,,,,,,,,,"",,,,,,,,,,,"ABOVE",204,691.8000000000001,2943,780.3000000000001,2971,"0.3146","0.2790","0.8389","0.8469","0.0071","0.0071","0.0128","0.0148","0.1667","3508","2480",6,0,"0.4639","0.5000","0.7573"
204,"ABOVE",691.8000000000001,2943,780.3000000000001,2971,0,32,"0.3146","0.2790","0.8389","0.8469","0.0071","0.0071","0.0128","0.0148","0.1667","3508","2480",6,0,,,,,,"0.4639","0.5000","0.7573","XXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",199,"[COUNTRY",620,2864,753.1428571428571,2898,"0.3037","0.2500","0.8164","0.8261","0.0805","","0.0251","0.0128","0.0000","3508","2480",4,0,"0.6617","","0.8389","INVOICE",216,732.2682926829268,3023,841.5365853658536,3050,"0.3393","0.2953","0.8617","0.8694","0.0063","0.0063","0.0037","0.0259","0.2000","3508","2480",5,0,"0.1250","0.5000","0.7671","THE",203,621,2943,674.1,2971,"0.2718","0.2504","0.8389","0.8469","0.0071","","0.0128","0.0031","0.0000","3508","2480",6,0,"0.8036","","0.7573","CONSIGNMENT",205,798.0000000000001,2943,992.7,2971,"0.4003","0.3218","0.8389","0.8469","0.0071","0.0071","0.0128","0.0485","0.3333","3508","2480",6,0,"0.2093","0.5000","0.7573"
205,"CONSIGNMENT",798.0000000000001,2943,992.7,2971,0,32,"0.4003","0.3218","0.8389","0.8469","0.0071","0.0071","0.0128","0.0485","0.3333","3508","2480",6,0,,,,,,"0.2093","0.5000","0.7573","XXXXXXXXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",201,"ORIGIN",819.7142857142857,2864,919.5714285714286,2898,"0.3708","0.3305","0.8164","0.8261","0.0134","0.0268","0.0251","0.0128","0.5000","3508","2480",4,0,"0.6617","0.6667","0.8389","goods",235,871.4430379746835,3141,934.6708860759494,3174,"0.3769","0.3514","0.8954","0.9048","0.0051","0.2295","0.0485","","0.7857","3508","2480",14,0,"","0.9783","0.6737","ABOVE",204,691.8000000000001,2943,780.3000000000001,2971,"0.3146","0.2790","0.8389","0.8469","0.0071","0.0071","0.0128","0.0148","0.1667","3508","2480",6,0,"0.4639","0.5000","0.7573","WAS",206,1010.4000000000001,2943,1063.5,2971,"0.4288","0.4074","0.8389","0.8469","0.0071","0.0071","0.0128","0.0485","0.5000","3508","2480",6,0,"0.2093","0.5000","0.7573"
206,"WAS",1010.4000000000001,2943,1063.5,2971,0,32,"0.4288","0.4074","0.8389","0.8469","0.0071","0.0071","0.0128","0.0485","0.5000","3508","2480",6,0,,,,,,"0.2093","0.5000","0.7573","XXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",202,"BELGIUM]",952.8571428571429,2864,1086,2898,"0.4379","0.3842","0.8164","0.8261","","0.0134",,"0.0128","0.7500","3508","2480",4,0,,"","0.8389","described",236,947.3164556962025,3141,1061.126582278481,3174,"0.4279","0.3820","0.8954","0.9048","0.0153","0.0051","0.0693","","0.8571","3508","2480",14,0,"","0.2500","0.6737","CONSIGNMENT",205,798.0000000000001,2943,992.7,2971,"0.4003","0.3218","0.8389","0.8469","0.0071","0.0071","0.0128","0.0485","0.3333","3508","2480",6,0,"0.2093","0.5000","0.7573","IMPORTED",207,1081.2,2943,1222.8,2971,"0.4931","0.4360","0.8389","0.8469","0.0071","0.0071","0.0926","0.0485","0.6667","3508","2480",6,0,"0.6566","0.5000","0.7573"
207,"IMPORTED",1081.2,2943,1222.8,2971,0,32,"0.4931","0.4360","0.8389","0.8469","0.0071","0.0071","0.0926","0.0485","0.6667","3508","2480",6,0,,,,,,"0.6566","0.5000","0.7573","XXXXXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",190,"Model",1138.142857142857,2590,1209.6904761904761,2618,"0.4878","0.4589","0.7383","0.7463","","0.0058",,"0.0926","0.8750","3508","2480",8,0,,"","0.7945","all",238,1099.0632911392404,3141,1137,3174,"0.4585","0.4432","0.8954","0.9048","","0.0153","0.0485","","0.9286","3508","2480",14,0,"","","0.6737","WAS",206,1010.4000000000001,2943,1063.5,2971,"0.4288","0.4074","0.8389","0.8469","0.0071","0.0071","0.0128","0.0485","0.5000","3508","2480",6,0,"0.2093","0.5000","0.7573","VIDE",208,1240.5,2943,1311.3,2971,"0.5287","0.5002","0.8389","0.8469","","0.0071",,"","0.8333","3508","2480",6,0,,"","0.7573"
208,"VIDE",1240.5,2943,1311.3,2971,0,32,"0.5287","0.5002","0.8389","0.8469","","0.0071",,"","0.8333","3508","2480",6,0,,,,,,,"","0.7573","XXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"IMPORTED",207,1081.2,2943,1222.8,2971,"0.4931","0.4360","0.8389","0.8469","0.0071","0.0071","0.0926","0.0485","0.6667","3508","2480",6,0,"0.6566","0.5000","0.7573",,,,,,,,,,,"",,,,,,,,,,,
209,"BILL",623,2982,684.3684210526316,3010,0,33,"0.2760","0.2512","0.8501","0.8580","0.0247","","0.0031","0.0037","0.0000","3508","2480",6,0,,,,,,"0.4583","","0.7959","XXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",203,"THE",621,2943,674.1,2971,"0.2718","0.2504","0.8389","0.8469","0.0071","","0.0128","0.0031","0.0000","3508","2480",6,0,"0.8036","","0.7573","IMPORT",215,623,3023,716.6585365853658,3050,"0.2890","0.2512","0.8617","0.8694","0.0063","","0.0037","0.0034","0.0000","3508","2480",5,0,"0.5200","","0.7671",,,,,,,,,,,,"",,,,,,,,,,,"ENTRY",211,745.7368421052632,2982,822.4473684210527,3010,"0.3316","0.3007","0.8501","0.8580","0.0062","0.0247","0.0587","0.0037","0.3333","3508","2480",6,0,"0.9406","0.8000","0.7959"
210,"OF",699.7105263157895,2982,730.3947368421053,3010,0,33,"0.2945","0.2821","0.8501","0.8580","0.0062","0.0062","0.0031","0.0037","0.1667","3508","2480",6,0,,,,,,"0.4583","0.5000","0.7959","XX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",204,"ABOVE",691.8000000000001,2943,780.3000000000001,2971,"0.3146","0.2790","0.8389","0.8469","0.0071","0.0071","0.0128","0.0148","0.1667","3508","2480",6,0,"0.4639","0.5000","0.7573","IMPORT",215,623,3023,716.6585365853658,3050,"0.2890","0.2512","0.8617","0.8694","0.0063","","0.0037","0.0034","0.0000","3508","2480",5,0,"0.5200","","0.7671","BILL",209,623,2982,684.3684210526316,3010,"0.2760","0.2512","0.8501","0.8580","0.0247","","0.0031","0.0037","0.0000","3508","2480",6,0,"0.4583","","0.7959","ENTRY",211,745.7368421052632,2982,822.4473684210527,3010,"0.3316","0.3007","0.8501","0.8580","0.0062","0.0247","0.0587","0.0037","0.3333","3508","2480",6,0,"0.9406","0.8000","0.7959"
211,"ENTRY",745.7368421052632,2982,822.4473684210527,3010,0,33,"0.3316","0.3007","0.8501","0.8580","0.0062","0.0247","0.0587","0.0037","0.3333","3508","2480",6,0,,,,,,"0.9406","0.8000","0.7959","XXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",195,"[UNDERWATER",621,2748,817.9,2776,"0.3298","0.2504","0.7834","0.7913","0.0072","","0.0145","0.0251","0.0000","3508","2480",3,0,"0.3669","","0.8701","INVOICE",216,732.2682926829268,3023,841.5365853658536,3050,"0.3393","0.2953","0.8617","0.8694","0.0063","0.0063","0.0037","0.0259","0.2000","3508","2480",5,0,"0.1250","0.5000","0.7671","BILL",209,623,2982,684.3684210526316,3010,"0.2760","0.2512","0.8501","0.8580","0.0247","","0.0031","0.0037","0.0000","3508","2480",6,0,"0.4583","","0.7959","NO.8924972",212,837.7894736842106,2982,991.2105263157896,3010,"0.3997","0.3378","0.8501","0.8580","0.0062","0.0062","0.0031","0.0373","0.5000","3508","2480",6,0,"0.0775","0.5000","0.7959"
212,"NO.8924972",837.7894736842106,2982,991.2105263157896,3010,0,33,"0.3997","0.3378","0.8501","0.8580","0.0062","0.0062","0.0031","0.0373","0.5000","3508","2480",6,0,,,,,,"0.0775","0.5000","0.7959","XX?0000000","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",205,"CONSIGNMENT",798.0000000000001,2943,992.7,2971,"0.4003","0.3218","0.8389","0.8469","0.0071","0.0071","0.0128","0.0485","0.3333","3508","2480",6,0,"0.2093","0.5000","0.7573","goods",235,871.4430379746835,3141,934.6708860759494,3174,"0.3769","0.3514","0.8954","0.9048","0.0051","0.2295","0.0485","","0.7857","3508","2480",14,0,"","0.9783","0.6737","ENTRY",211,745.7368421052632,2982,822.4473684210527,3010,"0.3316","0.3007","0.8501","0.8580","0.0062","0.0247","0.0587","0.0037","0.3333","3508","2480",6,0,"0.9406","0.8000","0.7959","DT",213,1006.5526315789474,2982,1037.2368421052631,3010,"0.4182","0.4059","0.8501","0.8580","0.0062","0.1299","0.0031","0.0373","0.6667","3508","2480",6,0,"0.0775","0.9545","0.7959"
213,"DT",1006.5526315789474,2982,1037.2368421052631,3010,0,33,"0.4182","0.4059","0.8501","0.8580","0.0062","0.1299","0.0031","0.0373","0.6667","3508","2480",6,0,,,,,,"0.0775","0.9545","0.7959","XX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",206,"WAS",1010.4000000000001,2943,1063.5,2971,"0.4288","0.4074","0.8389","0.8469","0.0071","0.0071","0.0128","0.0485","0.5000","3508","2480",6,0,"0.2093","0.5000","0.7573","described",236,947.3164556962025,3141,1061.126582278481,3174,"0.4279","0.3820","0.8954","0.9048","0.0153","0.0051","0.0693","","0.8571","3508","2480",14,0,"","0.2500","0.6737","BILL",209,623,2982,684.3684210526316,3010,"0.2760","0.2512","0.8501","0.8580","0.0247","","0.0031","0.0037","0.0000","3508","2480",6,0,"0.4583","","0.7959","24.11.2023",214,1052.578947368421,2982,1206,3010,"0.4863","0.4244","0.8501","0.8580","","0.1485","0.0031","0.0373","0.8333","3508","2480",6,1,"0.0775","","0.7959"
214,"24.11.2023",1052.578947368421,2982,1206,3010,0,33,"0.4863","0.4244","0.8501","0.8580","","0.1485","0.0031","0.0373","0.8333","3508","2480",6,1,,,,,,"0.0775","","0.7959","00?00?0000","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",207,"IMPORTED",1081.2,2943,1222.8,2971,"0.4931","0.4360","0.8389","0.8469","0.0071","0.0071","0.0926","0.0485","0.6667","3508","2480",6,0,"0.6566","0.5000","0.7573","all",238,1099.0632911392404,3141,1137,3174,"0.4585","0.4432","0.8954","0.9048","","0.0153","0.0485","","0.9286","3508","2480",14,0,"","","0.6737","BILL",209,623,2982,684.3684210526316,3010,"0.2760","0.2512","0.8501","0.8580","0.0247","","0.0031","0.0037","0.0000","3508","2480",6,0,"0.4583","","0.7959",,,,,,,,,,,"",,,,,,,,,,,
